# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
36358.5000 F28661 402703 14 7697.5000 pm105 pm109 171 N pm105->w74->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->pm109
36359.6000 F36347 221474 2 12.6000 pm109 t96 299 N pm109->t97->t96
36364.6000 F32991 215235 2 3373.6000 cm112 t101 243 N cm112->w68->t101
36392.3000 F36204 224032 1 188.3000 pm102 c52 296 N pm102->c52
36397.2000 F36396 214253 1 1.2000 cm116 w81 299 N cm116->w81
36429.0000 F31086 371971 4 5343.0000 wm118 c49 210 N wm118->cm110->p5->c59->c49
36429.7000 F35498 155690 3 931.7000 wm118 c59 284 N wm118->p31->c49->c59
36437.5000 F35994 172116 2 443.5000 cm115 c40 292 N cm115->c52->c40
36455.7000 F36406 404114 1 49.7000 cm116 w81 299 N cm116->w81
36472.7000 F36371 110324 1 101.7000 cm116 t101 298 N cm116->t101
36513.9000 F35865 342618 2 648.9000 wm118 c44 289 N wm118->w67->c44
36538.0000 M1223 635920 1 401.0000 t101 w87 293 N t101->w87
36549.1000 F36505 448315 1 44.1000 pm103 pm104 299 N pm103->pm104
36556.4000 F36237 474176 1 319.4000 cm111 p17 294 N cm111->p17
36565.4000 F36197 492682 2 368.4000 pm107 w79 293 N pm107->t101->w79
36572.6000 F33989 248165 7 2583.6000 wm121 w89 256 N wm121->t96->t97->t96->t97->t96->t97->w89
36583.8000 F35841 106434 2 742.8000 cm115 c49 287 N cm115->c36->c49
36612.4000 F34663 214901 2 1949.4000 wm125 c56 267 N wm125->p29->c56
36615.1000 F35656 403544 2 959.1000 pm106 c35 284 N pm106->c54->c35
36625.1000 F36624 188612 1 1.1000 wm119 p10 299 N wm119->p10
36638.4000 F33131 326838 3 3507.4000 cm116 c48 241 N cm116->p28->w74->c48
36705.6000 M1241 711855 1 39.6000 p10 c40 299 N p10->c40
36728.0000 F33517 436403 5 3211.0000 pm109 w76 246 N pm109->w66->w91->p1->c34->w76
36775.1000 F36010 225933 2 765.1000 cm111 pm109 287 N cm111->c42->pm109
36811.5000 F35408 138400 5 1403.5000 cm114 c52 276 N cm114->w83->c62->c46->p6->c52
36812.8000 F36810 248475 1 2.8000 cm116 p26 299 N cm116->p26
36813.0000 F35644 354215 5 1169.0000 pm109 c52 280 N pm109->w83->c62->c46->p6->c52
36816.5000 F36501 199459 3 315.5000 pm103 cm115 294 N pm103->pm104->c36->cm115
36831.1000 F36425 163706 1 406.1000 pm102 p29 293 N pm102->p29
36833.0000 F33580 415688 2 3253.0000 pm102 c51 245 N pm102->t99->c51
36835.9000 F36309 191240 3 526.9000 cm116 w92 291 N cm116->w87->t96->w92
36855.2000 F36706 126515 1 149.2000 cm117 c54 297 N cm117->c54
36855.7000 F32159 127939 3 4696.7000 pm102 c40 221 N pm102->w82->t99->c40
36858.5000 F36293 420274 2 565.5000 pm107 wm120 290 N pm107->t101->wm120
36878.8000 F33822 114363 3 3056.8000 wm118 c54 249 N wm118->p17->c48->c54
36879.4000 F30625 137403 7 6254.4000 wm123 c54 195 N wm123->p1->p22->w64->wm118->p17->c48->c54
36893.3000 F30317 201933 5 6576.3000 cm115 p1 190 N cm115->w76->p30->w74->c47->p1
36905.0000 F36572 311758 1 333.0000 wm123 c59 294 N wm123->c59
36911.6000 F36822 176154 1 89.6000 cm112 c62 298 N cm112->c62
36912.6000 F36860 300172 1 52.6000 wm118 t98 299 N wm118->t98
36916.9000 F33398 358695 8 3518.9000 pm103 cm117 241 N pm103->w79->t96->t97->t96->t97->t96->t97->cm117
36918.3000 F36772 257011 1 146.3000 wm123 c55 297 N wm123->c55
36926.4000 F36195 441638 3 731.4000 cm112 t98 287 N cm112->pm109->t99->t98
36960.7000 F31200 190296 4 5760.7000 pm109 c39 203 N pm109->p5->p13->c37->c39
36963.7000 F34339 116620 2 2624.7000 pm107 c47 256 N pm107->c41->c47
36966.5000 F36538 123641 1 428.5000 cm117 c58 292 N cm117->c58
36968.2000 F36672 138395 2 296.2000 pm103 t98 295 N pm103->c51->t98
37008.2000 F36385 276111 3 623.2000 pm108 c41 289 N pm108->w90->p27->c41
37010.6000 F35486 219276 4 1524.6000 pm102 c48 274 N pm102->c50->c57->c46->c48
37022.2000 F36647 315680 3 375.2000 wm121 p10 293 N wm121->c57->c52->p10
37027.7000 F32842 321164 3 4185.7000 cm112 t100 230 N cm112->w68->t101->t100
37027.7000 M1050 758985 2 5979.7000 p21 p3 200 N p21->w64->p3
37029.8000 M1210 504093 3 1265.8000 w84 t100 278 N w84->t98->t101->t100
37068.8000 F33586 316411 2 3482.8000 pm102 w87 241 N pm102->t99->w87
37074.7000 F35674 442813 4 1400.7000 pm104 c39 276 N pm104->c56->pm102->c46->c39
37087.1000 F27509 477890 4 9578.1000 wm118 c36 140 N wm118->t101->t99->p15->c36
37091.7000 F34007 487421 8 3084.7000 wm122 c63 248 N wm122->w79->t97->t96->t97->t96->t97->t96->c63
37103.8000 F34265 139054 3 2838.8000 pm105 wm123 252 N pm105->t100->t99->wm123
37105.4000 F34191 381027 3 2914.4000 pm105 wm123 251 N pm105->t100->t99->wm123
37106.7000 F36489 143424 2 617.7000 pm109 p29 289 N pm109->t99->p29
37107.3000 F36725 137120 2 382.3000 pm109 p29 293 N pm109->t99->p29
37108.2000 F36495 206991 2 613.2000 pm109 p29 289 N pm109->t99->p29
37141.0000 F37026 250124 1 115.0000 cm113 w73 298 N cm113->w73
37142.6000 F35646 132389 4 1496.6000 wm125 p7 275 N wm125->p23->c34->t100->p7
37150.3000 F36890 153551 1 260.3000 wm118 p15 295 N wm118->p15
37158.4000 F36346 401318 3 812.4000 pm108 c47 286 N pm108->w90->p27->c47
37167.4000 F36330 279937 2 837.4000 pm108 c47 286 N pm108->w90->c47
37174.5000 F34858 348881 5 2316.5000 cm117 c57 261 N cm117->w79->p7->w81->c49->c57
37202.0000 F37198 325607 1 4.0000 cm115 c63 299 N cm115->c63
37214.7000 F35763 277826 6 1451.7000 wm124 p15 275 N wm124->t97->t96->t97->t96->t97->p15
37278.3000 F37084 331980 1 194.3000 wm125 c40 296 N wm125->c40
37305.2000 F31466 399696 5 5839.2000 pm104 c45 202 N pm104->t101->w82->p5->c37->c45
37353.1000 F36151 430103 2 1202.1000 pm109 p29 279 N pm109->t99->p29
37372.2000 F34444 360062 4 2928.2000 wm125 c53 251 N wm125->w80->c38->p31->c53
37383.3000 F37182 344761 1 201.3000 wm119 c40 296 N wm119->c40
37384.7000 F37276 338491 1 108.7000 wm119 c40 298 N wm119->c40
37385.7000 F36506 485291 2 879.7000 pm109 t101 285 N pm109->t99->t101
37398.7000 F36196 157414 2 1202.7000 pm104 p10 279 N pm104->c63->p10
37406.1000 F36948 304574 2 458.1000 wm125 wm118 292 N wm125->c40->wm118
37414.4000 F35553 269624 3 1861.4000 wm125 wm120 268 N wm125->p23->t101->wm120
37432.5000 M1217 590772 2 1462.5000 p0 wm122 275 N p0->p19->wm122
37434.2000 F27630 401171 19 9804.2000 pm105 c61 136 N pm105->c46->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->p18->c61
37436.0000 M1169 576585 1 2884.0000 t100 wm120 251 N t100->wm120
37461.1000 F36844 151167 2 617.1000 wm123 cm110 289 N wm123->p6->cm110
37481.8000 F35966 325266 2 1515.8000 cm115 wm125 274 N cm115->t98->wm125
37482.8000 F36973 147322 2 509.8000 wm120 p15 291 N wm120->t99->p15
37497.5000 F37068 369206 3 429.5000 wm120 wm124 292 N wm120->p29->t100->wm124
37499.7000 F37351 446790 1 148.7000 cm113 w73 297 N cm113->w73
37504.0000 F37316 325990 1 188.0000 wm118 t98 296 N wm118->t98
37508.2000 F37409 499402 1 99.2000 cm112 w82 298 N cm112->w82
37517.0000 F37384 295597 1 133.0000 cm110 p13 297 N cm110->p13
37526.6000 F37167 207525 2 359.6000 pm108 w73 294 N pm108->c45->w73
37532.0000 F35917 282803 2 1615.0000 pm109 c56 273 N pm109->t99->c56
37546.8000 F37291 178809 1 255.8000 cm117 p13 295 N cm117->p13
37572.6000 F32324 204073 5 5248.6000 wm125 cm110 212 N wm125->c46->c43->c37->c48->cm110
37573.6000 F37257 131013 1 316.6000 cm114 t99 294 N cm114->t99
37596.0000 F35631 311027 4 1965.0000 wm124 c47 267 N wm124->c50->c34->c44->c47
37612.2000 F36852 209110 2 760.2000 pm109 p9 287 N pm109->c56->p9
37629.9000 F37215 284870 2 414.9000 wm120 wm125 293 N wm120->t99->wm125
37633.5000 M1109 549139 4 4818.5000 p26 c35 219 N p26->p0->p27->c38->c35
37635.1000 F37117 144338 2 518.1000 wm120 wm118 291 N wm120->t99->wm118
37641.8000 F37246 458144 2 395.8000 wm121 c56 293 N wm121->w65->c56
37643.3000 F34499 348977 9 3144.3000 wm122 w90 247 N wm122->w79->t97->t96->t97->t96->t97->t96->t97->w90
37645.0000 F37258 319742 2 387.0000 wm122 cm115 293 N wm122->p19->cm115
37648.5000 F36556 149996 2 1092.5000 cm114 c43 281 N cm114->c53->c43
37670.4000 F33607 152194 6 4063.4000 pm109 p5 232 N pm109->w66->p0->p19->wm122->c34->p5
37675.2000 F36600 280206 2 1075.2000 wm119 c42 282 N wm119->p10->c42
37702.9000 F35092 463507 3 2610.9000 cm114 cm113 256 N cm114->c41->c49->cm113
37721.5000 F37519 331674 1 202.5000 wm120 t98 296 N wm120->t98
37724.5000 F37023 344253 4 701.5000 wm124 w89 288 N wm124->t96->t97->t96->w89
37730.4000 F36511 286029 2 1219.4000 pm108 c38 279 N pm108->w90->c38
37730.9000 F36326 105818 2 1404.9000 pm108 c38 276 N pm108->w90->c38
37734.0000 F35500 232394 4 2234.0000 wm125 cm114 262 N wm125->p23->c58->w74->cm114
37738.8000 F35711 462660 3 2027.8000 pm109 c47 266 N pm109->w83->p8->c47
37750.7000 F37162 234787 3 588.7000 wm120 w65 290 N wm120->p29->t101->w65
37760.8000 F31134 218917 11 6626.8000 wm120 cm113 189 N wm120->c44->t97->t96->t97->t96->t97->t96->t98->w93->t101->cm113
37790.4000 F37066 128594 2 724.4000 wm125 c58 287 N wm125->c40->c58
37791.9000 F36747 363791 2 1044.9000 pm103 c58 282 N pm103->c40->c58
37801.5000 F37192 291126 2 609.5000 cm117 wm123 289 N cm117->c46->wm123
37804.3000 F36056 406577 4 1748.3000 cm116 t98 270 N cm116->w86->c51->w87->t98
37818.4000 F37254 208344 2 564.4000 wm122 c57 290 N wm122->p19->c57
37856.1000 F36757 499121 2 1099.1000 pm109 c59 281 N pm109->t99->c59
37858.3000 F31333 140367 5 6525.3000 pm109 c39 191 N pm109->p5->p13->c57->c37->c39
37880.3000 F37730 479397 1 150.3000 pm109 cm112 297 N pm109->cm112
37888.2000 F37832 259418 1 56.2000 wm120 t100 299 N wm120->t100
37894.8000 F34781 158893 2 3113.8000 wm119 c37 248 N wm119->c41->c37
37903.4000 F34331 145647 4 3572.4000 wm125 c54 240 N wm125->p29->w86->c61->c54
37921.5000 F37372 232123 2 549.5000 wm118 c46 290 N wm118->wm125->c46
37928.6000 F37687 139716 1 241.6000 cm113 wm125 295 N cm113->wm125
37944.3000 F36323 191082 3 1621.3000 pm102 cm115 272 N pm102->c63->c47->cm115
37952.4000 F36374 182990 3 1578.4000 pm106 c33 273 N pm106->c37->c45->c33
37957.6000 F37106 298775 3 851.6000 wm122 c44 285 N wm122->p5->c57->c44
37982.2000 F37438 176240 3 544.2000 wm122 p8 290 N wm122->p19->c34->p8
37993.8000 F27343 337684 23 10650.8000 pm106 w68 122 N pm106->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->w68
37993.9000 F37794 214338 1 199.9000 wm118 cm112 296 N wm118->cm112
38029.3000 F36142 238278 3 1887.3000 cm111 c54 268 N cm111->p21->c49->c54
38041.1000 F30786 151541 8 7255.1000 wm125 c58 179 N wm125->c35->c53->wm125->c46->c43->c41->p10->c58
38053.2000 F36227 357026 2 1826.2000 cm110 p4 269 N cm110->t99->p4
38110.9000 F38042 291949 1 68.9000 pm109 c60 298 N pm109->c60
38121.9000 F37549 251932 3 572.9000 pm109 wm118 290 N pm109->p4->c45->wm118
38126.2000 F37297 197202 2 829.2000 pm109 c59 286 N pm109->p4->c59
38164.4000 F37173 238516 3 991.4000 wm121 wm125 283 N wm121->w65->t98->wm125
38181.2000 F33573 366587 7 4608.2000 cm111 t99 223 N cm111->w65->t96->t97->t96->t97->t96->t99
38182.2000 F34496 240319 2 3686.2000 pm105 t96 238 N pm105->t99->t96
38227.4000 F28171 298807 7 10056.4000 pm104 c51 132 N pm104->t99->p21->p22->w66->p0->p7->c51
38264.3000 F37591 266754 2 673.3000 wm118 c42 288 N wm118->c59->c42
38287.2000 F38019 320377 2 268.2000 wm123 p10 295 N wm123->cm116->p10
38287.3000 F38254 112718 1 33.3000 cm114 wm122 299 N cm114->wm122
38294.6000 F38044 429194 1 250.6000 cm114 p8 295 N cm114->p8
38308.4000 F38052 176794 1 256.4000 cm117 c49 295 N cm117->c49
38316.5000 F37442 255276 3 874.5000 pm109 p13 285 N pm109->c32->t100->p13
38322.4000 F38154 432233 1 168.4000 cm110 cm114 297 N cm110->cm114
38348.4000 F38065 110134 2 283.4000 cm117 w83 295 N cm117->c49->w83
38360.0000 F38342 134333 1 18.0000 cm112 c40 299 N cm112->c40
38363.5000 F38362 289524 1 1.5000 wm120 p13 299 N wm120->p13
38395.0000 F36430 226534 3 1965.0000 wm119 c62 267 N wm119->p10->c42->c62
38407.1000 M1113 671590 3 5473.1000 pm102 c38 208 N pm102->p10->t98->c38
38420.6000 F38040 233299 2 380.6000 cm115 c37 293 N cm115->c33->c37
38422.6000 M838 746451 15 13696.6000 p0 c42 71 N p0->p11->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->c42
38423.7000 F35601 193477 6 2822.7000 wm125 w86 252 N wm125->p23->c34->c51->p29->t100->w86
38424.8000 F37681 273553 2 743.8000 wm124 w86 287 N wm124->t100->w86
38434.0000 F37360 327188 3 1074.0000 cm117 c35 282 N cm117->c46->c53->c35
38440.6000 F38400 145722 1 40.6000 cm114 w67 299 N cm114->w67
38441.3000 F38193 171676 1 248.3000 cm114 w67 295 N cm114->w67
38453.8000 F36046 100100 9 2407.8000 wm124 c50 259 N wm124->t96->t97->t96->t97->t96->t97->t96->t97->c50
38455.9000 F36000 379030 5 2455.9000 cm113 w83 259 N cm113->c62->cm112->w64->c61->w83
38460.5000 F37817 429561 2 643.5000 pm102 wm123 289 N pm102->c40->wm123
38467.6000 F35326 275604 4 3141.6000 wm125 c35 247 N wm125->p8->p4->c54->c35
38490.6000 F37861 142444 4 629.6000 pm106 c36 289 N pm106->w84->t96->t97->c36
38497.6000 F38245 489779 1 252.6000 cm113 c52 295 N cm113->c52
38509.8000 F37806 116705 3 703.8000 wm124 c51 288 N wm124->wm120->t100->c51
38510.3000 F35413 323362 5 3097.3000 wm125 cm113 248 N wm125->p8->p4->c62->c36->cm113
38520.2000 F38081 193729 2 439.2000 wm119 pm106 292 N wm119->c45->pm106
38561.9000 F37641 286174 2 920.9000 pm102 w91 284 N pm102->c46->w91
38567.4000 F38497 110104 2 70.4000 pm106 cm115 298 N pm106->w83->cm115
38570.6000 M1229 579146 2 2265.6000 p26 w81 262 N p26->w86->w81
38576.0000 F38269 322535 3 307.0000 cm113 c42 294 N cm113->c52->w88->c42
38582.8000 F38578 196856 1 4.8000 cm112 cm113 299 N cm112->cm113
38585.6000 F35768 281122 3 2817.6000 pm108 c41 253 N pm108->p14->w82->c41
38587.3000 F36322 407179 5 2265.3000 pm108 w82 262 N pm108->w90->p27->c39->c41->w82
38602.1000 F36535 339919 7 2067.1000 wm118 t101 265 N wm118->t96->t97->t96->t97->t96->t97->t101
38642.3000 F36704 311948 3 1938.3000 wm118 p13 267 N wm118->c51->t100->p13
38643.8000 F36840 143640 2 1803.8000 wm124 p25 269 N wm124->w70->p25
38646.2000 F34335 225834 5 4311.2000 wm125 p2 228 N wm125->p29->w86->c51->p29->p2
38668.3000 F38398 225105 2 270.3000 wm124 t96 295 N wm124->t97->t96
38676.5000 F38509 335227 2 167.5000 cm112 t97 297 N cm112->t96->t97
38691.0000 F38226 261520 2 465.0000 wm124 c53 292 N wm124->wm125->c53
38711.1000 F36387 150695 4 2324.1000 pm108 c54 261 N pm108->w90->c39->c41->c54
38726.1000 F36645 293460 5 2081.1000 wm121 wm125 265 N wm121->c57->p25->c51->t100->wm125
38727.2000 F36413 251352 4 2314.2000 pm102 wm125 261 N pm102->p25->c51->t100->wm125
38744.4000 F38743 244393 1 1.4000 wm125 t100 299 N wm125->t100
38745.9000 F36926 389155 2 1819.9000 wm124 t97 269 N wm124->w70->t97
38802.4000 F36255 380586 2 2547.4000 cm110 cm117 257 N cm110->t99->cm117
38813.0000 F37808 176559 3 1005.0000 wm122 c63 283 N wm122->c34->c37->c63
38814.7000 F38786 144074 1 28.7000 cm111 c50 299 N cm111->c50
38816.8000 M1153 807781 1 4721.8000 t98 cm117 221 N t98->cm117
38824.3000 F38491 245633 2 333.3000 cm114 c52 294 N cm114->c62->c52
38837.2000 F37784 157936 2 1053.2000 pm107 pm105 282 N pm107->p6->pm105
38844.0000 F36994 104162 2 1850.0000 wm124 c63 269 N wm124->w70->c63
38858.0000 F38543 147574 2 315.0000 wm124 p9 294 N wm124->t99->p9
38861.1000 F37000 185257 4 1861.1000 wm118 c42 268 N wm118->c51->c52->p7->c42
38873.0000 F35879 396701 4 2994.0000 pm108 c55 250 N pm108->p14->c35->w81->c55
38874.5000 F36754 356690 5 2120.5000 cm117 c55 264 N cm117->c35->w64->c33->w81->c55
38878.7000 F36192 128823 5 2686.7000 cm116 c32 255 N cm116->w81->t96->t97->t96->c32
38892.2000 F37578 135886 3 1314.2000 cm113 cm110 278 N cm113->c56->cm116->cm110
38892.7000 F38747 113554 1 145.7000 cm110 cm116 297 N cm110->cm116
38895.3000 F38822 420696 1 73.3000 cm115 w64 298 N cm115->w64
38896.1000 F38662 419229 2 234.1000 wm123 w71 296 N wm123->c46->w71
38898.0000 F36575 229571 2 2323.0000 pm109 w83 261 N pm109->t99->w83
38909.9000 M1269 658721 2 1406.9000 w76 c47 276 N w76->p9->c47
38911.3000 F35472 336044 4 3439.3000 wm125 c47 242 N wm125->p23->w76->p9->c47
38912.7000 F37972 247149 3 940.7000 pm106 t98 284 N pm106->w84->t96->t98
38927.1000 F38843 372970 1 84.1000 cm112 c50 298 N cm112->c50
38927.3000 F38671 253184 2 256.3000 pm103 c47 295 N pm103->cm115->c47
38931.4000 F38613 218983 2 318.4000 cm117 c32 294 N cm117->t98->c32
38935.2000 F33973 106859 6 4962.2000 cm112 c46 217 N cm112->wm122->w79->p7->p9->t98->c46
38942.2000 F38883 266443 1 59.2000 pm107 c33 299 N pm107->c33
38959.2000 F38381 312756 2 578.2000 pm105 c56 290 N pm105->w74->c56
38966.3000 F38730 325147 1 236.3000 cm114 p6 296 N cm114->p6
38971.8000 F38712 374234 2 259.8000 pm103 w70 295 N pm103->cm115->w70
38973.8000 F38938 357778 1 35.8000 cm116 c60 299 N cm116->c60
38985.1000 F38942 106206 1 43.1000 wm125 t98 299 N wm125->t98
39007.9000 F35312 122642 5 3695.9000 pm102 t98 238 N pm102->c50->c34->c51->t100->t98
39008.0000 M1144 573322 2 5169.0000 p9 w93 213 N p9->t101->w93
39012.1000 F35972 286173 3 3040.1000 pm108 c63 249 N pm108->p14->w82->c63
39032.9000 F38957 252062 1 75.9000 cm117 cm111 298 N cm117->cm111
39037.2000 F38725 117128 1 312.2000 wm118 wm119 294 N wm118->wm119
39057.1000 F30658 356557 5 8399.1000 pm108 c50 160 N pm108->w66->p13->c48->c44->c50
39073.6000 M1297 524086 3 742.6000 w90 c39 287 N w90->p10->c40->c39
39090.6000 F38603 312990 1 487.6000 pm104 c36 291 N pm104->c36
39101.6000 F38708 125847 2 393.6000 pm103 c44 293 N pm103->cm115->c44
39110.0000 F37364 394646 2 1746.0000 cm115 c59 270 N cm115->c34->c59
39142.7000 F37498 163137 2 1644.7000 wm122 p25 272 N wm122->c44->p25
39149.2000 F39063 202031 1 86.2000 pm103 p4 298 N pm103->p4
39153.7000 M1246 565195 1 2336.7000 p31 c55 261 N p31->c55
39165.8000 F39142 383102 1 23.8000 cm110 c32 299 N cm110->c32
39194.1000 F38230 218054 3 964.1000 cm117 c57 283 N cm117->w76->p9->c57
39217.7000 M1099 554719 2 6701.7000 w73 cm114 188 N w73->p24->cm114
39226.9000 F38523 234120 2 703.9000 wm124 c57 288 N wm124->t99->c57
39228.4000 F38887 244058 2 341.4000 wm123 cm116 294 N wm123->c60->cm116
39235.0000 F39043 268811 1 192.0000 cm116 c32 296 N cm116->c32
39247.5000 F38094 486478 3 1153.5000 wm121 c52 280 N wm121->cm111->p7->c52
39278.7000 M1257 500286 3 2122.7000 cm111 c33 264 N cm111->w82->p3->c33
39281.1000 F38599 279216 6 682.1000 wm125 c40 288 N wm125->c54->c41->p7->c50->c63->c40
39284.6000 F39004 373060 2 280.6000 wm118 pm106 295 N wm118->c47->pm106
39319.7000 F39125 129548 1 194.7000 pm102 t101 296 N pm102->t101
39319.7000 F38968 149925 2 351.7000 cm114 c34 294 N cm114->cm117->c34
39321.2000 F36200 357508 2 3121.2000 pm107 pm102 247 N pm107->t101->pm102
39371.3000 F38507 220451 3 864.3000 pm106 wm124 285 N pm106->w83->t99->wm124
39371.4000 F39048 108065 1 323.4000 cm115 c42 294 N cm115->c42
39387.9000 F37090 123683 3 2297.9000 wm122 w67 261 N wm122->p5->c38->w67
39390.3000 F39088 141691 3 302.3000 wm125 w81 294 N wm125->p26->t101->w81
39391.7000 F39289 340649 3 102.7000 wm125 w81 298 N wm125->p26->t101->w81
39426.9000 F39073 481137 2 353.9000 cm116 c59 294 N cm116->cm114->c59
39465.4000 F38470 306965 4 995.4000 pm105 c36 283 N pm105->w74->c41->c59->c36
39468.4000 F39371 151135 1 97.4000 cm115 cm114 298 N cm115->cm114
39472.0000 F39360 209226 1 112.0000 cm110 c46 298 N cm110->c46
39475.7000 F38988 167318 2 487.7000 wm125 p24 291 N wm125->t100->p24
39484.8000 F38264 319775 2 1220.8000 pm106 c33 279 N pm106->c61->c33
39500.1000 F39264 114782 2 236.1000 pm106 wm123 296 N pm106->c57->wm123
39501.2000 F38511 156683 3 990.2000 wm121 c33 283 N wm121->cm111->c42->c33
39504.0000 F39311 483216 1 193.0000 pm105 p16 296 N pm105->p16
39505.2000 F38138 180096 4 1367.2000 wm121 cm117 277 N wm121->cm111->p7->w88->cm117
39533.9000 F38905 429768 2 628.9000 pm106 wm125 289 N pm106->t99->wm125
39540.3000 F37906 142420 5 1634.3000 cm117 w81 272 N cm117->w76->c60->p22->t99->w81
39569.7000 F38496 259478 4 1073.7000 wm124 p26 282 N wm124->w76->p22->t99->p26
39570.4000 F39138 189875 2 432.4000 pm105 cm113 292 N pm105->p16->cm113
39574.6000 F38872 301876 2 702.6000 wm124 p28 288 N wm124->c42->p28
39606.0000 F35992 494255 2 3614.0000 pm109 p0 239 N pm109->t99->p0
39624.2000 F37028 352685 2 2596.2000 wm124 c56 256 N wm124->p23->c56
39628.4000 F37882 473424 5 1746.4000 pm109 wm125 270 N pm109->t97->t96->t97->t96->wm125
39676.0000 F27330 226726 27 12346.0000 pm106 p14 94 N pm106->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->p14
39679.6000 M952 886654 15 11531.6000 w90 p14 107 N w90->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->t97->t96->p14
39680.0000 F35388 381599 5 4292.0000 cm112 p20 228 N cm112->p14->w82->p14->c40->p20
39684.3000 F38070 152844 2 1614.3000 cm111 t99 273 N cm111->t100->t99
39686.6000 F39609 401521 1 77.6000 wm124 c34 298 N wm124->c34
39698.1000 F37782 274993 3 1916.1000 wm120 c44 268 N wm120->w65->p13->c44
39714.9000 F36920 123614 4 2794.9000 wm122 w73 253 N wm122->p5->p6->c51->w73
39716.6000 F38317 170770 3 1399.6000 pm105 c48 276 N pm105->w74->c56->c48
39735.8000 F37667 117288 4 2068.8000 wm120 p7 265 N wm120->w65->w68->c56->p7
39764.7000 F35385 350983 2 4379.7000 wm118 cm115 227 N wm118->t101->cm115
39781.0000 F39774 211328 1 7.0000 cm117 cm112 299 N cm117->cm112
39783.3000 F39536 197448 2 247.3000 cm113 p25 295 N cm113->c44->p25
39785.3000 F39658 316205 1 127.3000 wm120 c53 297 N wm120->c53
39802.6000 F39422 335166 2 380.6000 pm103 c59 293 N pm103->wm118->c59
39810.7000 F36966 479212 2 2844.7000 wm123 w76 252 N wm123->t100->w76
39822.5000 F39462 442685 2 360.5000 pm104 t96 293 N pm104->t97->t96
39871.2000 F38759 332319 3 1112.2000 cm111 w74 281 N cm111->p7->w88->w74
39879.7000 F39556 360948 1 323.7000 pm102 c33 294 N pm102->c33
39882.0000 F39506 279113 1 376.0000 cm114 cm110 293 N cm114->cm110
39890.7000 F39735 254065 1 155.7000 cm110 cm112 297 N cm110->cm112
39911.3000 F39571 383910 2 340.3000 pm109 w79 294 N pm109->c56->w79
